imageName,redMean,greenMean,blueMean,imgMean,redStd,greenStd,blueStd,imgStd,redVariation,greenVariation,blueVariation,imgVariation,redEntropy,greenEntropy,blueEntropy,imgEntropy,redKurtosis,greenKurtosis,blueKurtosis,imgKurtosis,redSkew,greenSkew,blueSkew,imgSkew,image_status
image9part12,54.70522067,22.77709643,6.366860787,27.94972596,77.59865856,44.29653007,18.38909855,56.36288967,1.41848726,1.944783884,2.888252024,2.016581119,10.30179316,9.940682189,9.779039792,10.99240067,0.21799775,7.686804585,102.3363582,5.301370872,1.261315415,2.595106182,8.950588643,2.439759209, fire
image15part12,230.9003125,158.5913368,102.488559,163.9934028,28.00935967,49.5130597,51.49378206,68.74164093,0.121304988,0.312205324,0.502434443,0.419173209,10.9534981,10.91043466,10.83622968,11.9619369,0.397854438,-0.603579752,1.030788105,-1.141800601,-1.169570891,0.014782971,0.877427811,-0.214398445, fire
image7part19,144.1069006,36.47228677,15.34312434,65.30743722,64.97114214,46.60617547,12.44842753,73.22477299,0.450853789,1.27785175,0.811335896,1.121231763,13.17188697,12.56933182,12.92210582,13.77850988,-1.073294944,0.800171538,5.740694391,0.619633863,0.708633604,1.446764157,1.432259637,1.248809403, fire
image13part15,107.5618029,46.5964904,2.006104181,52.05479915,48.39363686,24.17557975,3.539959925,53.3998331,0.449914706,0.51882834,1.764594261,1.025838808,13.16244881,13.13116323,12.41682044,13.81713835,-0.128688263,0.745129923,1419.241024,0.970274134,0.825176122,0.943195047,25.71305532,1.164606489, fire
image20part13,104.157709,56.38972136,21.56613003,60.70452012,88.05835291,59.28093638,27.37782528,71.77896382,0.84543289,1.051272022,1.269482529,1.182431945,9.319621606,9.122964455,8.987892667,10.15465822,-1.529276996,-0.610246873,3.131286249,0.367923586,0.455912704,0.790450463,1.709509556,1.271266853, fire
image18part4,78.92006303,37.30966387,33.71318277,49.98096989,36.58536433,16.06225451,12.55662948,31.71134315,0.463574951,0.430511906,0.372454584,0.634468343,9.764810395,9.778965619,9.778159956,10.79080631,5.644021641,20.21187872,6.034204725,9.086066001,2.140624807,3.171406818,0.616767217,2.464632187, fire
image19part5,191.4265766,125.7360861,67.70185185,128.2881715,33.79887022,31.9694184,24.25062967,58.92417117,0.176563102,0.2542581,0.358197435,0.459311022,9.886607747,9.871444877,9.84070873,10.89212625,-0.458957749,0.969286377,1.429670169,-0.943022998,-0.075138872,0.876269292,0.943122371,0.277196185, fire
image20part12,181.1899071,91.23448916,26.81647059,99.74695562,27.5770764,17.67627889,11.88950162,66.42935673,0.152199848,0.193745579,0.443365639,0.665978789,9.678485867,9.672410907,9.597427421,10.55147134,-0.265502121,2.634549579,3.333308796,-1.043756889,0.850615158,1.651754859,1.386895296,0.372832283, fire
image2part17,187.9423488,56.29414947,6.939321471,83.72527323,74.06722199,37.01183069,10.13177706,90.31099907,0.394095437,0.657472065,1.46005299,1.078658756,11.46344329,11.30874556,10.75387544,12.06051686,-0.180511165,-1.079059794,6.340713875,-0.901775312,-1.115709328,0.125892978,2.367416158,0.811338898, fire
image6part4,42.42409639,14.95209639,5.250457831,20.8755502,48.82420788,27.93850423,19.32268455,37.77697752,1.15086029,1.868534251,3.680190409,1.809627873,10.1886482,9.852233941,8.656790569,10.79353056,6.140935132,26.78766689,58.78968256,14.35755379,2.519645221,4.734802236,6.90496471,3.55544536, fire
image7part18,216.0682362,83.33355464,9.024023666,102.8086048,53.55362761,46.51131469,16.27032275,95.39144995,0.247855162,0.558134294,1.803000895,0.927854727,13.2329427,13.08475882,12.28238501,13.87131762,-0.096064684,-0.649145745,40.19543972,-1.271272938,-1.175931425,0.025755079,5.046521118,0.475381345, fire
image12part6,214.6385532,96.76421277,10.45153191,107.284766,65.07261668,49.1274792,4.409003336,96.05482263,0.303173012,0.50770298,0.421852354,0.895325835,10.00780693,9.926937394,9.980789184,10.72541783,0.462522171,-0.863520812,5.221983772,-1.359984869,-1.444803156,0.19143119,1.378519521,0.464401844, fire
image13part6,92.88172341,37.9032949,1.954985809,44.24666804,15.3497425,8.73277724,3.490556232,38.8083039,0.165261172,0.230396256,1.785463719,0.877089861,13.24568987,13.23397517,12.42492136,13.9001169,16.16820442,48.46845392,1318.247374,-0.781298901,2.108868791,2.955626386,25.58886824,0.463120201, fire
image4part10,226.4200556,103.6841111,3.978074074,111.3607469,38.96077393,32.08535017,10.31195462,95.71200147,0.172072981,0.309452913,2.59219774,0.859477007,10.87966133,10.84636224,9.658020459,11.53430122,3.063113818,0.572044581,132.7853557,-1.41060799,-1.882234523,0.120691707,9.163334166,0.248349814, fire
image4part14,175.6164259,64.85672222,1.872222222,80.78179012,31.05519102,19.23764946,1.346259106,74.85599576,0.176835344,0.296617664,0.719070146,0.926644429,10.88152196,10.85603696,10.62781991,11.49646898,0.025406855,2.095462924,31.50988361,-1.05531616,0.691895754,1.290814012,2.85583612,0.511552352, fire
image12part2,201.7196596,57.55395745,6.602553191,88.62539007,35.9840988,13.81609389,1.845959899,85.58161967,0.178386672,0.240054629,0.279582738,0.965655774,10.0476099,10.03596035,10.02732195,10.67713719,0.65144611,-0.052483942,8.853161833,-1.139495423,-0.811347478,0.333530026,1.482199331,0.663914253, fire
image18part14,68.96271008,36.29968487,31.03581933,45.4327381,56.91771368,30.13675064,14.13156141,41.60085901,0.825340443,0.830220724,0.455330702,0.915658196,9.592269877,9.621203711,9.766382693,10.67362292,2.44852893,12.61950041,81.84438149,9.629628555,1.865578296,3.172845236,6.130075086,3.021465351, fire
image17part8,53.41011122,29.75360971,12.46827098,31.87733064,67.80789419,53.42350664,36.3643846,56.62517835,1.269570361,1.795530262,2.91655392,1.776346301,9.49314807,9.141258854,8.448081515,10.20161945,2.005603752,7.115013716,20.90942421,5.854178078,1.754165142,2.747539994,4.472066878,2.543427223, fire
image16part8,158.2677083,76.27020833,29.65052083,88.0628125,95.56732465,49.64063469,18.55302226,82.50517058,0.603833376,0.650852224,0.625723318,0.936890025,8.946462348,8.942082958,8.953917188,9.857127105,-1.683578169,-0.547966123,3.284047641,-0.55261041,-0.395308452,0.399090635,0.789781056,0.967422809, fire
image13part10,99.11686967,40.34053197,2.148301756,47.20190113,35.30090378,18.53203512,6.327855955,46.19415929,0.356154345,0.459389954,2.945515422,0.978650397,13.19819571,13.16008947,12.19549958,13.84309473,1.665520937,9.255337205,616.2869365,0.630003856,0.992181445,1.586043567,22.00064653,0.977479548, fire
image2part13,170.804242,88.65849585,29.11926928,96.19400237,81.42434959,80.16345441,39.33378929,90.78498893,0.476711519,0.904182432,1.350782155,0.943769743,11.42968503,11.10749026,10.84141457,12.17576715,-1.302628385,-1.078171711,6.731341538,-1.161839866,-0.454048695,0.516342431,2.335307319,0.580699518, fire
image8part9,105.010396,45.24312431,16.38525853,55.54625963,73.00117358,51.89064695,30.0135628,65.85100336,0.695180442,1.146928903,1.831741791,1.185516429,9.582782538,9.280136114,8.655864879,10.28251048,-0.724867114,2.755595194,7.771128166,1.517028775,0.839577062,1.767228396,2.669412186,1.526093836, fire
image18part1,128.5916492,95.52935924,109.1222164,111.0810749,21.57533712,11.16455786,9.175393548,20.2208108,0.16778179,0.116870436,0.084083644,0.182036506,9.840799054,9.847910315,9.850800903,10.93730231,4.328750206,42.26230505,20.6043851,5.391538118,1.194059925,3.177228357,1.060814429,1.490766293, fire
image19part1,185.9458959,118.4608609,69.34259259,124.5831164,32.66580905,30.47443372,22.9123782,55.90203174,0.17567373,0.257253185,0.330422866,0.448712742,9.886740089,9.870875293,9.849786229,10.89889909,-0.031632757,1.877447865,2.082069001,-0.865332153,-0.061233744,1.010249922,0.993937105,0.368346618, fire
image9part8,41.79432296,20.4067132,4.859526656,22.35352094,76.57057534,46.84333921,16.56773292,54.83191251,1.832080769,2.295486722,3.409330597,2.452942991,9.956015121,9.656445042,9.525009255,10.68054266,1.887634748,7.157136735,128.9042191,8.025090059,1.816789237,2.722047744,10.10252208,2.94820874, fire
image8part8,200.2413641,105.6839934,36.93481848,114.2867253,49.89184281,55.97954676,36.63308075,82.48315517,0.249158524,0.529688035,0.991830534,0.721721223,9.775000642,9.675916754,9.371178675,10.61784046,-1.048373405,0.218245169,2.727383679,-1.168299715,-0.460474974,0.946511027,1.616349929,0.362034824, fire
image2part12,227.0312598,95.18046975,7.35881376,109.8568478,49.05771603,42.09141055,14.33316547,98.03889,0.21608353,0.442227388,1.947754887,0.892424023,11.53510994,11.43996459,10.45907772,12.18393586,4.780106024,-0.479088696,12.05009582,-1.445734195,-2.412868648,-0.503423203,3.275819727,0.325739, fire
image20part17,50.27195046,25.92198142,6.765944272,27.65329205,57.90746306,35.41749205,16.59869678,44.09864774,1.151884153,1.366311142,2.453271283,1.594697935,9.116197605,8.977431159,8.411355849,9.886791583,2.099098748,8.434190337,37.47129279,7.187423112,1.627357856,2.552118514,5.531213304,2.568824882, fire
image13part11,150.5393935,67.59203227,2.116848727,73.41609151,40.02983618,20.04165258,3.15557464,66.02908116,0.265909376,0.296509099,1.490694446,0.899381591,13.22347085,13.21558214,12.43952521,13.88076845,-0.236632875,1.594858964,398.7282642,-0.623341442,0.459652642,0.765942184,10.55428874,0.571604686, fire
image17part9,82.75377149,32.87069767,4.389888777,40.00478598,45.40994887,24.98803889,8.0087401,44.33733319,0.548735702,0.760191924,1.824360595,1.108300722,9.980025097,9.88799105,9.401503998,10.66569142,0.543885831,7.633479502,148.5425106,2.573793994,1.138544075,2.224145644,9.574131518,1.617950388, fire
image7part1,220.3138654,45.97520004,2.3525125,89.54719266,46.2469883,42.99513127,3.329280538,100.994724,0.209914107,0.93518095,1.415202061,1.127837971,13.24319901,12.72481067,12.43963219,13.65369087,0.343440384,-1.528569404,15.24388887,-1.256560555,-1.2990255,0.270136555,2.796465144,0.64005397, fire
image9part16,29.6148071,13.57770579,4.339491175,15.84400135,64.56555393,38.93710972,19.48273351,46.15737974,2.180178102,2.867723777,4.489635473,2.913240078,9.66513098,9.309674873,9.013831321,10.37536297,3.877232299,16.6226241,110.6530531,12.72902064,2.257449932,3.855918836,9.867916917,3.586565948, fire
image15part16,183.1145833,108.9789583,55.17342014,115.7556539,64.66059676,58.26726057,37.05325107,75.72398534,0.353115495,0.534665237,0.671577926,0.654170943,10.892648,10.79727407,10.70655731,11.82658843,-1.403934153,-1.368924402,-0.88977161,-1.041050118,-0.477358612,-0.209754353,0.231151923,0.34584378, fire
image12part3,155.7985957,47.72225532,7.105914894,70.20892199,70.18952087,23.9709684,2.968195797,75.98951307,0.450514464,0.502301667,0.417707761,1.082334138,9.956054763,9.952245164,9.979740399,10.62975491,-1.458037261,3.499798699,6.691365171,0.198062225,-0.051262495,1.499517191,1.412163117,1.209278401, fire
image13part3,171.6356727,76.33168204,1.898698869,83.28868454,54.27996992,28.48438175,4.177915627,78.00224375,0.316251098,0.373165912,2.200409815,0.936528703,13.20536727,13.18546566,12.34053863,13.85002819,-0.801582063,-0.394763051,1487.581309,-0.686625168,-0.127642298,0.166556913,30.63519196,0.628919748, fire
image4part15,154.8858519,53.07111111,3.035111111,70.33069136,47.26544787,21.2967329,4.937474668,69.97169773,0.305163108,0.401286735,1.626785474,0.994895633,10.84380148,10.80237721,10.11392692,11.45798693,-0.033677664,1.42952791,24.91203856,-0.760672717,-0.662874624,-0.143734037,4.251630645,0.741470725, fire
image12part1,160.2949362,44.28855319,6.696212766,70.42656738,30.35451861,8.276093026,1.600641666,67.85654025,0.189366672,0.186867541,0.239036859,0.963507704,10.04745628,10.04841572,10.03844786,10.69381401,-0.295498526,2.131433049,16.53296585,-0.842908806,0.774122076,1.388992807,2.235293087,0.761842601, fire
image18part17,163.7209559,84.03897059,54.54952731,100.7698179,45.4508452,38.64112863,23.96799478,59.19589854,0.277611653,0.459800118,0.43938043,0.587436792,9.816370425,9.768049189,9.75717667,10.78924723,-0.680206947,5.690054769,11.32193519,0.024485473,0.468994455,2.260746326,1.681634615,0.930742777, fire
image9part14,186.7891936,70.48900202,9.960391839,89.07952914,58.3367419,41.08132994,13.38187343,84.50354977,0.31231326,0.582804817,1.343508734,0.948630405,11.19787042,11.07202307,10.58060741,11.86613547,1.359339128,1.183787519,70.71185466,-1.037715293,-1.19986115,0.601317938,5.286986207,0.61219506, fire
image6part3,142.057494,39.45238554,3.472361446,61.66074699,62.75190177,21.51929418,6.052810357,70.19082126,0.441735948,0.545449759,1.743139489,1.138338809,10.52230011,10.46751858,9.804129804,11.10406791,-1.258841603,0.038654733,98.65539629,-0.150939956,-0.354170608,0.142234313,7.126964179,1.098546686, fire
image23part9,152.0957516,104.7147059,61.6251634,106.145207,89.38025718,97.53281656,75.25572321,95.32477419,0.587657816,0.931414702,1.221184968,0.898060091,7.830203108,7.536920237,7.272424369,8.662310441,-1.700166798,-1.533391293,-0.494030927,-1.468090963,-0.137485015,0.374716232,0.969817943,0.375453802, fire
image13part13,116.0907441,35.35309468,2.392249069,51.27869594,44.87164536,17.84939254,9.237380966,55.56229424,0.386522162,0.504889111,3.861379271,1.083535633,13.1902024,13.16088793,11.92042896,13.77884618,1.020703193,31.51541074,346.0746943,1.276033225,1.201393945,3.962518287,17.29431188,1.28226326, fire
image19part2,122.8904905,78.32112112,42.97742743,81.39634635,62.20322629,47.88733738,28.19780767,58.20878839,0.506167939,0.611423032,0.656107388,0.715127779,9.780608694,9.730881238,9.702210858,10.76690529,-0.913237926,0.384434274,1.412938348,0.67351539,0.699878712,1.058622207,1.196891033,1.174781719, fire
image18part3,73.63114496,48.47547269,60.7855042,60.96404062,15.68570063,9.475500657,10.84733635,16.0202243,0.213030785,0.19547,0.178452684,0.262781537,9.834426041,9.836189041,9.838228104,10.92049718,20.81886832,20.84580797,2.22729744,10.13063261,3.030124387,1.768714638,0.205815411,1.578432555, fire
image13part12,109.3857539,46.27545794,3.471669756,53.04429386,60.78066933,33.03947087,15.51722643,59.73358361,0.555654344,0.713973937,4.469672382,1.126107622,13.0940999,13.01941782,11.60841397,13.74026473,-0.267576224,7.23746933,167.3158119,1.243130648,0.462070278,1.83124508,12.45440821,1.312934341, fire
image23part8,213.7928105,141.5173203,77.91078431,144.4069717,46.90333071,80.58545191,87.27303083,92.2948302,0.219386848,0.569438792,1.120166247,0.639130017,7.998664347,7.849400568,7.417448513,8.867934904,0.854708127,-1.366079785,-0.699669138,-1.504951476,-1.313355217,0.148147387,0.937324801,-0.217382192, fire
image22part8,50.2937037,14.28203704,3.011111111,22.52895062,42.80637324,14.92806697,5.226735638,33.17825943,0.851127877,1.045233739,1.735816264,1.472694401,9.296481582,9.127952838,8.680846388,9.920431822,-0.033786787,1.914188027,13.46011933,4.002076551,0.692650732,1.206419245,3.18941007,1.987085641, fire
image7part2,169.9648195,22.19268899,15.5556737,69.23772738,46.08911546,25.26655719,15.61504068,77.99012881,0.271168561,1.138508146,1.00381642,1.126410871,13.23110099,12.61635852,12.75849755,13.7271822,-0.80557116,2.707830033,-0.192357223,-0.514392635,0.260717605,1.371641736,0.966331843,0.932466202, fire
image6part2,198.9041205,57.5600241,2.735855422,86.4,16.38570601,7.621623455,1.61575412,83.30226406,0.082379922,0.132411749,0.590584615,0.964146575,10.62977646,10.62384684,10.42949477,11.21172861,8.006304776,2.956992088,9.236731601,-1.429593443,-2.38116281,-1.604151616,0.754478531,0.512135118, fire
image9part15,42.64567344,10.52897014,5.441281962,19.53864185,63.57280865,24.22872874,10.41178874,43.01466142,1.49072118,2.301148966,1.913480833,2.201517473,10.28692897,9.777410077,10.09653798,10.93820076,1.584472512,24.64127552,97.42720733,10.12879453,1.601385685,4.042165236,6.283409543,3.118302583, fire
image2part8,159.7773476,58.54029893,10.86094425,76.39286358,89.96661978,49.59833528,14.48264783,86.27447153,0.563074936,0.847251145,1.333461208,1.129352501,11.36938517,11.16050863,10.85031144,12.03604073,-1.474212823,-1.334784207,5.139446834,-0.474157024,-0.412721865,0.37853398,2.135467976,0.984452329, fire
image18part16,189.8068277,103.6516282,67.46439076,120.3076155,50.75912361,41.15963762,17.90213219,64.52663417,0.267425172,0.39709591,0.265356761,0.536347046,9.817596534,9.778373053,9.818359877,10.8162242,-1.444246139,-0.635270945,0.213823172,-0.577666036,-0.063141712,0.652649816,0.162548148,0.773477835, fire
image4part16,133.3804444,45.27398148,3.89362963,60.84935185,51.15158992,24.81152415,7.043837612,63.32197717,0.383501421,0.548030532,1.80906719,1.040635196,10.81886786,10.7417902,9.951075279,11.43839472,-0.628919934,2.681409712,28.85912328,-0.060776281,0.045165813,0.853752043,4.358449185,0.979023862, fire
image25part16,48.14386792,12.02788915,3.770224057,21.31399371,48.54614912,10.55105458,2.663050403,34.58806599,1.008355814,0.877215815,0.706337439,1.622786722,9.31219852,9.484884801,9.448475157,10.04757932,0.938106721,10.25409272,8.853429621,8.672108106,1.412649334,3.094368919,1.387924403,2.937187193, fire
image17part7,107.3565622,58.43664307,18.32052578,61.37124368,78.02741748,62.48130997,41.62572066,72.34527928,0.726806223,1.069214566,2.272081115,1.178813968,9.850005702,9.635969639,8.881432867,10.59407461,-1.060368241,1.676594534,15.19658804,0.662317274,0.575277789,1.563532266,3.804365814,1.345370719, fire
image8part6,219.9142464,102.7525303,31.19922992,117.9553355,34.11870925,31.71284425,19.96606085,83.10996943,0.155145516,0.30863322,0.639953643,0.70458847,9.795498951,9.761665606,9.601793692,10.63740065,-0.881544566,0.164357014,1.150369412,-1.263089944,-0.680538844,0.639655215,0.955500602,0.354695859, fire
image9part6,250.8524689,133.0827002,1.923804749,128.619658,11.59868567,26.68402068,3.319206036,103.0698819,0.04623708,0.200507058,1.725334152,0.801354035,11.26039972,11.23969962,10.65730585,11.92377385,131.1305069,1.279727422,1212.007154,-1.549034112,-9.097264089,-0.623469712,23.57227238,-0.054142493, fire
